text,source,category,class
"মানুষ উদাহরণ দেয় তোমার থেকেও খারাপ অবস্থায় মানুষ থাকে।জীবন কত সুন্দর দেখো। উদাহরণ তখন গলায় বেঁধে থাকা মাছের কাঁটার মতোন মনে হয়।হ্যা,একদিন সব ঠিক হবে,সুদিন আসে।কিন্তু ওই একদিন আসার জন্যই তো দাঁতে দাঁত চেপে সব হজম করা হয় শুধু একটু ভালো থাকার জন্য। 

জীবন সুন্দর!একটু বেশিই সুন্দর।এত বেশি সুন্দর যে মাঝে মাঝে এত অসহ্য লাগে যে গলাটিপে এই সুন্দর জীবন থেকে মুক্তি নিতে ইচ্ছে হয়।এতকিছুর পরে তবুও আমরা বেঁচে থাকি,আমাদের থাকতে হয়।",BanglaSAPM,Unsafe,Suicidal
ইউটিউব  এ লাইক এর চাইতে আনলাইক বেশী ,bangla_comment_dataset,Safe,Safe
অনেক অনেক শুভ কামনা রইলো বস্,bangla_comment_dataset,Safe,Safe
আমি তোমার পাগল,bangla_comment_dataset,Safe,Safe
শুনবো অবশ্যই!,bangla_comment_dataset,Safe,Safe
"তাসনুভা তাবাস্সুম আপনি কি বুঝছেন।  আর কোথায় কি বলতেছেন। বুঝেন কিছু!!  আপনার প্রোফাইল দেখলাম।  আপনি হলো ওই টাইপ মানুষ দের মতো।।। যারা উস্কানি দিবে।। আর পরে আপনাদেরই খুজে পাওয়া যায় না।। আমার কমেন্ট টা ভালো করে পরুন।  গালাগালি কই আছে? নামাজ পরি না জানেন এইটা? গালি যারা দিয়েছে তারা খারাপ,, আপনি কি ভালো? বিশ্বাস ব্যাক্তিগত ব্যাপার,  আপনি এখানে কি করেন? আমি পরকালে বিস্বাসি কারন আমি মুসলিম।  পাপি বান্দা, কিন্তু চেস্টা করি পাপ না করার,, লোক দেখানো কাজ কয়জন করে?  দেখাবেন প্লিজ!! মুমিন চেস্টা করে পাপ কাজ থেকে বিরত থাকার।। সকল পাপ কাজ থেকে বিরত হলে ফেরেসতাই হয়ে যেত।।।  আগে দেখুন বুঝুন কোথায় কি করতে হয়। বলতে হয়।  তারপর বলুন।।  আল্লাহ আপনাকে হেদায়েত দান করুক। আমিন।।",bangla_comment_dataset,Safe,Safe
একটা ঝলসে যাওয়া পাহাড়ের মত বিষন্ন এ জীবন..,BanglaSAPM,Unsafe,Suicidal
যে এই ধাঁধা সঠিকভাবে করতে পারবে তাকে 500 টাকা পুরষ্কার দেওয়া হবে,Instagram,Safe,Safe
অর্থ উপার্জনের সাথে যুক্ত হলে আপনি পৃথিবীকে নতুন করে আবিষ্কার করবেন।,BanglaSAPM,Safe,Safe
যতই করো বাহানা তোমায় যেদে দিবো না আমি পাগল হয়ে ঘুরবো তবু পিছু ছাড়বো না,Instagram,Safe,Safe
"ফোর্বস সাময়িকীর প্রতিবেদনে উঠেন আর যাই হোক,করোনা মোকাবিলায় উদারতা দেখাবেন না।কারফিউ দেন,অবস্থা বেগতিক হলে সামাল দিতে পারবেন না।",bangla_comment_dataset,Safe,Safe
"গতবছর একটা ছেলে আমাকে প্রপোজ করেছিলো, রিজেক্ট করে দিয়েছিলাম যদিও কিন্তু ফ্রেন্ডলিস্টে ছিলো। এ বছর দেখি সে রিলেশনে চলে গেছে। গফের সাথে হাত ধরাধরি পোস্ট দেখে ব্লক দিতে বাধ্য হলাম। তারপর থেকে খেতে পারছি না,ঘুমাতে পারছি না কেমন একটা ডিপ্রেশনে চলে গেছি। ছেলেগুলো একটু একতরফা ভালোও বাসতে জানে না সারাজীবন! আজকাল কাউকে বিশ্বাস করাই টাফ! 😔",BanglaSAPM,Safe,Safe
তুমি সত্যি সত্যিই পাগল হয়ে যাচ্ছো নাকি। পাবলিক তোমাকে ঠিকই ভরে দেবে নুনুবেল ,bangla_comment_dataset,Safe,Safe
মায়ের সাথে ছেলের মুলাকাত,Facebook,Safe,Safe
সুষ্ঠু ভোট চাইনা!দেশ এখন ভালোই চলতেছে,bangla_comment_dataset,Safe,Safe
"সরল প্রেমিকা।।

আমি রুদ্রের কবিতার মত তোমার প্রেমিকা হতে চেয়েছিলাম। তোমার পছন্দের শাড়ি পরে সরল প্রেমিকার মত তোমার অপেক্ষায় ছিলাম সেই প্রথম আলাপের সড়কের মোড়ে। মন খারাপের সঙ্গী হতে চেয়ে ছিলাম, অসুস্থতায় কপালে একটু হাত রাখতে চেয়ে ছিলাম তোমার প্রেমিকা হিসেবে। একটু আদুরে মানুষ হতে চেয়ে ছিলাম তোমার কাছে। যান্ত্রিক শহরে নিরাপদে হাতটি ধরে রাস্তা পার হওয়ার মতো একটা প্রিয় মানুষ হতে চেয়েছিলাম। 

বিশ্বাস করো! আমি আদৌ তোমার প্রেমিকা হয়ে উঠতে পারিনি। তোমার হৃদয়স্থানে প্রেমিকা নামের কোন শব্দ গড়তে পারিনি। সৌন্দর্যের পূজারিণীরা হৃদয়ে স্থান করে নিয়েছে তোমার প্রেমিকা হিসেবে। 

এদের সৌন্দর্যের মাঝে আমি আর ঠাঁই পেলাম না! এ গলিতে, ও গলিতে মুখোশ ধারিদের প্রতারণা। পাশে থাকবার মতো, আমি আর আমার সস্থা ভালোবাসা নিয়ে তোমার প্রেমিকা হতে পারলাম না। 

মুখোশ ধারি প্রতারকদের ভীড়ে আমার যত্নশীল ভালোবাসা তলিয়ে গেছে নিরবে। এ শহরের বুকে প্রেমিকা হতে হলে লাল নীল হলুদের বিজ্ঞাপনের সাইনবোর্ড দিতে হয়।। 

আমিও একদিন প্রেমিকা হবো, কোনোএক প্রেমিকের বুকে!",BanglaSAPM,Safe,Safe
