text,class,source,category
ইচ্ছা করতেসে এখন তোমার ধোনটা তোমার পুটকির মধ্য ডুকিয়ে দেই।হালার ভোস্কদোচ।তুই হোগা মারা কই তাকস এখন।অনেক দিন দেশের বাইরে ছিলাম বলে কিছু করতে পারিনি।তোর ঠীকানা বল তোর পুটকির মধ্য গরম তেল ঢেলে দিব,Adult,toxic_comments,Unsafe
ফক ইউ,Adult,toxic_comments,Unsafe
হালারপুলা বাইঞ্চোদ রে গালি দিয়া লাভ কি? মান্দিরপুত জারয সন্তান,Adult,toxic_comments,Unsafe
তাবিজের পুটকির মদ্ধে টোস বিস্কুট চুবাইয়া খা তুই ও তাবিজ আরিপ হইয়া যাবি।,Adult,toxic_comments,Unsafe
মুরাদ আসুন কমেন্ট পড়ন চোদাই,Adult,toxic_comments,Unsafe
ঠ্যাঁঙ কাইট্টা পুটকি দা ভইরা দুম!,Adult,toxic_comments,Unsafe
ধন তাইন্না ছিরা ফেল্মু,Adult,toxic_comments,Unsafe
মুনডা চাইতাছে তোর পুট ি* র ভিতরে এনাকোন্ডা হান্দাই দেই। খা*কির পোলা তোর এই বাল মারকা পেজ এর জন্য গালি শিখছি আমি।তর সাত প্রজন্ম রে গাইলামু।,Adult,toxic_comments,Unsafe
তুই একটা আ*চোদা,Adult,toxic_comments,Unsafe
মাদারটোষ্ট দিলি তো মনটা খ্রাপ করে তুই আর মানুষ হইলিনা,Adult,toxic_comments,Unsafe
তরে চু**,Adult,toxic_comments,Unsafe
খানিকর পোলা,Adult,toxic_comments,Unsafe
তোরে মানুষ যে ভাবে সোদন দেয় কাপড় পড়ার সময় কই তোর,Adult,toxic_comments,Unsafe
"তুই খানকির পোলারে আমি গুলি করাম, শালা বাইঞ্চোদ",Adult,toxic_comments,Unsafe
" তুর হাতে গিটার দেইক্কা,,,চুইদ্দ দিন বিরতির পর আমিও দুদুবার বাথরুম থেইক্কা গিটার মেরে এসেছি।
ইসস্,মাল গুলা যদি তুর মুখে ঢেলে দিতে পারতাম।",Adult,toxic_comments,Unsafe
বালের গান গাও।তোমার গানের চাইতে কুত্তার ভাউ ভাউ আর ভালো,Adult,toxic_comments,Unsafe
শুটকি পুটকি আর মুটকি বাল,Adult,toxic_comments,Unsafe
হোগা চাটা,Adult,toxic_comments,Unsafe
"সালা পুটকিমারানী,,,,, নিজেরটা তো নিজেরটা দিয়াই মারস মডেল দিয়া করবি????? বুঝবার পারছি মডেল এর সাহায্যে তোর টায় ঠিক মতো ঢুকতেছে কিনা অথবা ঢুকার পরে যদি আটকায় যায় তাইলে মডেল দিয়া বের করবি তাই তো।",Adult,toxic_comments,Unsafe
তর গাুদে বিলাই ভইরা দিমু,Adult,toxic_comments,Unsafe
তোর ধন কেটে তোর ওই মেয়ের গলায় ঝুলিয়ে দেব।,Adult,toxic_comments,Unsafe
খানকি মাগি,Adult,toxic_comments,Unsafe
"আজকে নববর্ষ,চারদিকে অনেক ভীর।তাই সিরিয়াল ভাইঙ্গা গালি দিচ্ছি।এভাবে পুক্কি উচা করে ডগি স্টাইলে দাঁড়িয়ে লাভ নেই ভন্দু।
কেউ তোমার পুক্কি মারবে না।",Adult,toxic_comments,Unsafe
"ওকে 😒🔫
গালি দেওয়া ছাইড়া দিসি। বাইচা গেছস রে খানকিরপোলা",Adult,toxic_comments,Unsafe
"কেমন জানি হিজলা হিজলা লাগতেছে
",Adult,toxic_comments,Unsafe
মা***,Adult,toxic_comments,Unsafe
"চুদির বাঈঁ তুই এডা কোলে নিয়া মারা যা, মিষ্টি দিয়া মিলাদ পড়ামু.",Adult,toxic_comments,Unsafe
" হে চুৎমারানির পুলা, কেচুদে দেবো মুখে বান্দির পুলা।।।।
তোর মনে কি ভয় নাই গুয়া মারা খাবার?",Adult,toxic_comments,Unsafe
"চুতিয়া, চোদনা, চুতমারানি, চুদির ভাই। নুনু কেটে ফেলে দেওয়ার পর রক্তে রঞ্জিত প্যান্ট পরিহিত অবস্থায়",Adult,toxic_comments,Unsafe
তর বাপের পুটকির ফুটা দিয়া কাডল ঢুকামু,Adult,toxic_comments,Unsafe
হাফ লেডিস,Adult,toxic_comments,Unsafe
অবৈধ্য সন্তান,Adult,toxic_comments,Unsafe
আমার মনডায় চায় তরে সাউউয়া শুটকি খাওয়াইতাম,Adult,toxic_comments,Unsafe
খাংকির পোলা তোর থোত্মায় এই কথা মানায় না,Adult,toxic_comments,Unsafe
ইন্দিয়ান দালাল,Adult,toxic_comments,Unsafe
তোমার মুলধোন দিয়ে প্রসাব ছাড়া আর কিছু বের হয়?,Adult,toxic_comments,Unsafe
তর দুধ খাইয়া ফাল্মামু,Adult,toxic_comments,Unsafe
খান কির পোলায় আইছে,Adult,toxic_comments,Unsafe
মাগির পোলা সারারাত মদ খেয়ে লেসবূ পিক আপ্লোড করতে আসছে।সবাই মাদারীকে দুচে দিন।,Adult,toxic_comments,Unsafe
লেউরা চশ,Adult,toxic_comments,Unsafe
"তর বিচি কাইটা কুত্তারে দিমু
",Adult,toxic_comments,Unsafe
ওরে কালা চাশমা পরছে মনে হয় তাবিজ্জা চোদার পর গিফট করছে,Adult,toxic_comments,Unsafe
আর কত কুত্তা দিয়ে চু***লে তুই ভাল হবি।কুত্তাও এখন তুরে চু**বেনা।তুর হেল্পডেস্ক অর্ধেক তুর পিছনে আর অর্ধেক তাবিজের পিছনে ঢুকায় রাখ।আর বালের অভ্যর্থনা মারে বাপ।তুরে চু**বেনা তাই এই আয়োজন।কুত্তা বিলাই দিয়েই তুরে চু**বো খানকির পো,Adult,toxic_comments,Unsafe
হালার পোলারে দেখলেই মেজাজ খারাপ হইয়া যায়। ছেসরা টাইপের চেহারা। মাগি কত্তগুলাকে কোত্থেকে ভাড়া করে কে যানি শুধু ছবি তোলার জন্য। যা আনলাইক দিলাম,Adult,toxic_comments,Unsafe
মাঝখানেরটা ছেরা না ছেরি কিছুই বোঝা পারতাছিনা চুতমারানীর পোলা তুই যেই ভাবে তাকায় আছোস মনে হয় জীবনে এত বড় দুধ দেখোস নাই,Adult,toxic_comments,Unsafe
